id,first_name,last_name,image,gender,race,party,is_incumbent,is_running,is_appointed,won_primary,election,first_year_elected,last_year_elected,percent_vote,notes
6693,John,Morganelli,,M,C,10,Yes,Not Sure,No,,PA - Northampton - 2019,,2015,,
7301,Ronald L.,Morris,,M,C,19,Yes,Not Sure,No,,VA - Greene - 2019,,2015,,
5511,Jon,Morris,,M,C,26,Yes,Not Sure,No,,MO - Laclede - 2018,,2014,,
4693,Joshua,Morrison,,M,C,26,Yes,Yes,No,U,IL - Fayette - 2016,,2012,,
5261,Michael,Morrissey,,M,C,10,Yes,Not Sure,No,,MA - Norfolk - 2018,2010,2014,,
4461,Mitchell,Morrissey,,M,C,10,Yes,No,No,,CO - 2nd District - 2016,2004,2012,,http://www.coloradoindependent.com/153370/will-denvers-district-attorney-ever-throw-the-books-at-killer-cops)
7289,Raymond,Morrogh,,M,C,10,Yes,Not Sure,No,,VA - Fairfax City - Fairfax County - 2019,,2015,,
4777,Eric,Morrow,,M,C,26,Yes,Yes,No,U,IL - Ogle - 2016,2012,2014,,
4424,Larry,Morse,,M,C,19,Yes,Not Sure,No,,CA - Merced - 2018,2006,2014,,
5334,Cassandra,Morse-Bills,,F,C,26,Yes,Yes,No,U,MI - Oscoda - 2016,2013,2012,,
5196,Camille,Morvant,,M,C,19,Yes,Not Sure,No,,LA - 17th District - 2020,,2014,,
5232,Marilyn,Mosby,,F,AA,10,Yes,Not Sure,No,,MD - Baltimore City - 2018,,2014,,
7814,Charles,Moser,,M,C,26,Yes,Yes,No,U,KS - Sherman - 2016,,,,
7811,Charles,Moser,,M,C,26,Yes,Yes,No,,KS - Sherman - 2016,,,,
6306,Leanne K.,Moser,,F,C,10,Yes,Not Sure,No,,NY - Lewis - 2019,2007,2015,,
5116,Charles,Moser,,M,C,26,Yes,Not Sure,No,,KS - Wallace - 2016,,,,
5052,Charles,Moser,,M,C,26,Yes,Yes,No,U,KS - Greeley - 2016,,,,
4897,Jason,Mount,,M,C,10,Yes,Not Sure,No,,IN - Scott - 2018,,2014,,
7560,Albert,Moustakis,,M,C,26,Yes,No,No,,WI - Vilas - 2016,1995,2012,,"Recently blocked DOJ records request on himself, ruled to not have standing: http://www.wisbar.org/NewsPublications/Pages/General-Article.aspx?ArticleID=24267"
6463,Richard,Moyer,,M,C,26,Yes,Yes,No,U,OH - Clinton - 2016,,2012,,
6320,John,Muehl,,M,C,26,Yes,Not Sure,No,,NY - Otsego - 2019,,2015,,
5380,John,Muhar,,M,C,19,Yes,Not Sure,No,,MN - Itasca - 2018,,2014,,
4578,Joe,Mulholland,,M,C,10,Yes,Yes,No,U,GA - South Georgia - 2016,,2012,,
6619,Ryan,Mulkins,,M,C,19,Yes,Yes,Yes,,OR - Josephine - 2016,2015,,,Oregon nonpartisan DA elections are final in the May primary
4836,Jeremy,Mull,,M,C,26,Yes,Not Sure,No,,IN - Clark - 2018,,2014,,
6538,Mark,Mulligan,,M,C,10,Yes,Yes,No,U,OH - Ottawa - 2016,,2012,,
4960,Jennifer,Mumm,,F,C,10,Yes,Not Sure,No,,IA - Harrison - 2018,,2014,,
6917,Michael,Munk,,M,C,26,Yes,Yes,No,No,TX - 106th Judicial District - 2016,,2012,,
4618,Marcia ,Murdoch,,F,C,26,No,Yes,No,Yes,ID - Fremont - 2016,,,,
5631,Nick,Murnion,,M,C,19,Yes,Not Sure,No,,MT - Valley - 2018,,2014,,
6407,Paul,Murphy,,M,C,19,Yes,Not Sure,No,,ND - Foster - 2018,,2014,,
5244,Harris,Murphy,,M,C,26,Yes,Not Sure,No,,MD - Kent - 2018,,2014,,
4891,Daniel Peter,Murphy,,M,C,26,Yes,Not Sure,No,,IN - Pulaski - 2018,,2014,,
6867,Michael,Murray,,M,C,26,Yes,Yes,No,Yes,TX - 35th Judicial District - 2016,,2012,,
6471,Morris,Murray,,M,C,26,Yes,Yes,No,U,OH - Defiance - 2016,,2012,,
6444,Kathleen,Murray,,F,C,19,Yes,Not Sure,No,,ND - Wells - 2018,,2014,,
6385,Andrew,Murray,,M,C,26,Yes,Not Sure,No,,NC - District 26 - 2018,,2014,,
5751,Scott,Murray,,M,C,19,Yes,Yes,No,U,NH - Merrimack - 2016,,2014,,
5503,Stephen,Murrell,,M,C,10,Yes,Not Sure,No,,MO - Howard - 2018,2015,2014,,
4840,Daniel,Murrie,,M,C,26,Yes,Not Sure,No,,IN - Daviess - 2018,,2014,,
4901,Jeremy,Musser,,M,C,26,Yes,Not Sure,No,,IN - Steuben - 2018,,2014,,
6724,Donald V.,Myers,,M,C,26,Yes,No,No,,SC - 11th Circuit - 2016,,2012,,
6364,Pat,Nadolski,,M,C,10,Yes,Not Sure,No,,NC - District 15A - 2018,,2014,,
7408,James,Nagle,,M,C,26,Yes,Not Sure,No,,WA - Walla Walla - 2018,,2014,,
5385,Jeffrey,Naglosky,,M,C,19,Yes,Not Sure,No,,MN - Koochiching - 2018,,2014,,
7793,Wes,Nance,,M,Caucasian,26,No,Yes,Yes,U,VA - Bedford - 2016,,,,Appointed and running in a special election to complete unexpired term.
6943,Michael Alan,Nash,,M,C,26,Yes,Yes,No,Yes,TX - 266th Judicial District - 2016,,2012,,
4829,William,Nash,,M,C,26,Yes,Not Sure,No,,IN - Bartholomew - 2018,,2014,,
6737,David,Natvig,,M,C,26,Yes,Yes,No,U,SD - Brule - 2016,,2012,,
6909,Amanda,Navarette,,F,H,26,No,Yes,No,U,TX - 109th Judicial District - 2016,,,,
7527,Andrew,Naze,,M,C,10,Yes,Yes,No,U,WI - Kewaunee - 2016,,2012,,
7561,Dan,Necci,,M,C,26,Yes,No,No,,WI - Walworth - 2016,,2012,,
4841,Frank,Negangard,,M,C,26,Yes,Not Sure,No,,IN - Dearborn & Ohio - 2018,,2014,,
7647,Shad,Neiss,,M,C,15,No,Yes,No,U,FL - 16th Circuit - 2016,,,,
7649,Dan,Nelson,,M,C,26,No,Yes,No,U,SD - Brookings - 2016,,,,
7648,Melissa,Nelson,,F,C,26,No,Yes,No,Yes,FL - 4th Circuit - 2016,,,,
7521,Larry,Nelson,,M,C,10,Yes,Yes,No,,WI - Iowa - 2016,,2012,,Ran for Circuit Court judge and lost 2/2016 primary: https://ballotpedia.org/Larry_Nelson
6631,Justin,Nelson,,M,C,19,Yes,Not Sure,No,,OR - Morrow - 2018,,2014,,Oregon nonpartisan DA elections are final in the May primary
5410,Neil,Nelson,,M,C,19,Yes,Not Sure,No,,MN - Pope - 2018,,2014,,
5399,Kristen,Nelson,,F,C,19,Yes,Not Sure,No,,MN - Mower - 2018,,2014,,
5373,Craig,Nelson,,M,C,19,Yes,Not Sure,No,,MN - Freeborn - 2018,,2014,,
4736,Michael,Nerheim,,M,C,26,Yes,Yes,No,Yes,IL - Lake - 2016,2012,2012,,
5212,H. Todd,Nesom,,M,C,10,Yes,Not Sure,No,,LA - 33rd District - 2020,2008,2014,,
7307,M. Andrew,Nester,,M,C,19,Yes,Not Sure,No,,VA - Henry - 2019,,2015,,
6402,Gary,Neuharth,,M,C,19,Yes,Not Sure,No,,ND - Dickey - 2018,,2014,,
5187,Chris,Nevils,,M,C,19,Yes,Not Sure,No,,LA - 8th District - 2020,,2014,,
7384,Matt,Newburg,,M,C,26,Yes,Not Sure,No,,WA - Garfield - 2018,,2014,,
5235,Jonathan,Newell,,M,C,26,Yes,Not Sure,No,,MD - Caroline - 2018,,2014,,
5181,Danny,Newell,,M,C,10,Yes,Not Sure,No,,LA - 2nd District - 2020,2015,2014,,
4429,Clifford,Newell,,M,C,19,Yes,Not Sure,No,,CA - Nevada - 2018,2007,2014,,
7309,Richard Keith,Newman,,M,C,19,Yes,Not Sure,No,,VA - Hopewell City - 2017,,2013,,
7284,Michael James,Newman,,M,C,19,Yes,Not Sure,No,,VA - Danville City - 2017,,2013,,
6719,Randy,Newman,,M,C,10,Yes,Not Sure,No,,SC - 6th Circuit - 2018,,2014,,
6390,Gregory,Newman,,M,C,26,Yes,Not Sure,No,,NC - District 29B - 2018,,2014,,
4484,Crista,Newmyer-Olsen,,F,C,10,No,Yes,No,U,CO - 12th District - 2016,,,,
4353,Amy,Newsome,,F,C,26,No,Yes,No,No,AL - 40th Circuit - 2016,,,,
6366,Kristy,Newton,,F,C,10,Yes,Yes,No,Yes,NC - District 16A - 2016,,2012,,
7765,Josh,Ney,,M,C,26,No,Yes,No,Yes,KS - Jefferson - 2016,,,,
7376,Mark,Nichols,,M,C,26,Yes,Not Sure,No,,WA - Clallam - 2018,,2014,,
7373,Benjamin,Nichols,,M,C,19,Yes,Not Sure,No,,WA - Asotin - 2018,,2014,,
5322,William,Nichols,,M,C,10,Yes,Yes,No,U,MI - Monroe - 2016,2005,2012,,
5563,Kimberly,Nicoli,,F,C,10,Yes,Not Sure,No,,MO - Scotland - 2018,,2014,,
5213,Perry,Nicosia,,M,C,10,Yes,Not Sure,No,,LA - 34th District - 2020,,2014,,
7739,Michael,Nieskes,,M,C,26,No,Yes,No,Yes,WI - Saint Croix - 2016,,,,
6440,Tom,Nikolaisen Jr,,M,C,19,Yes,Not Sure,No,,ND - Towner - 2018,2015,2014,,
6788,Kay,Nikolas,,F,C,10,No,Yes,No,U,SD - Roberts - 2016,,,,"Was Roberts State's Attorney in 2003, ran and lost in 2012: http://www.keloland.com/news/article/other/sisseton-shooting-suspect-has-been-in-prison-before"
6639,Eric,Nisley,,M,C,19,Yes,Yes,No,,OR - Wasco - 2016,,2012,,Oregon nonpartisan DA elections are final in the May primary
5583,Alex,Nixon,,M,C,19,Yes,Not Sure,No,,MT - Carbon - 2018,,2014,,
5078,Mark,Noah,,M,C,19,Yes,Not Sure,No,,KS - Mitchell - 2016,,,,
5616,Jeffrey,Noble,,M,C,26,Yes,Not Sure,No,,MT - Powder River - 2018,,2014,,
5343,Timothy,Noble,,M,C,26,Yes,Yes,No,U,MI - Schoolcraft - 2016,2011,2012,,
7716,Andrea,Nodolf,,F,C,26,Yes,Yes,Yes,U,WI - Dunn - 2016,,,,
7552,Andrea,Nodolf,,F,C,26,Yes,No,No,,WI - Rusk - 2016,,2012,,
7077,Laura,Nodolf,,F,C,26,No,Yes,No,Yes,TX - 142nd Judicial District - 2016,,,,http://www.cbs7.com/content/news/Nodoff-Expected-to-be-Top-Prosecutor--370758841.html
4684,Kevin,Nolan,,M,C,26,Yes,No,No,,IL - Douglas - 2016,,2012,,
7519,Craig R.,Nolen,,M,C,26,No,Yes,No,U,WI - Green - 2016,,,,
4773,Gray,Noll,,M,C,26,Yes,Yes,Yes,U,IL - Morgan - 2016,2015,,,
7714,Colleen,Nordin,,F,C,26,No,Yes,No,Yes,WI - Door - 2016,,,,
7502,William,Norine,,M,C,26,Yes,Yes,No,U,WI - Burnett - 2016,,2012,,
5589,Oliva,Norlin-Rieger,,F,C,26,Yes,Not Sure,No,,MT - Dawson - 2018,,2014,,
6628,Dan,Norris,,M,C,19,Yes,No,No,,OR - Malheur - 2016,2000,2012,,Oregon nonpartisan DA elections are final in the May primary
6813,Craig,Northcott,,M,C,26,Yes,Not Sure,No,,TN - District 14 - 2022,,2014,,"August is final election for TN District Attorneys, not November"
6291,Richard D.,"Northrup, Jr.",,M,C,26,No,No,No,,NY - Delaware - 2016,,2012,,Is now Delaware County Judge: http://www.watershedpost.com/2016/first-time-two-judges-delaware-county
6319,Gregory,Oakes,,M,C,26,Yes,Not Sure,No,,NY - Oswego - 2019,,2015,,
4517,Mark,Ober,,M,C,26,Yes,Yes,No,U,FL - 13th Circuit - 2016,2001,2012,,
7650,Billie Jo,O'Berry,,F,C,26,No,Yes,No,Yes,MI - Ingham - 2016,,,,
7651,Lisa M.,O'Brien,,F,C,26,No,Yes,No,Yes,ID - Custer - 2016,,,,
6477,Ron ,O'Brien,,M,C,26,Yes,Yes,No,U,OH - Franklin - 2016,1996,2012,,
6472,Carol,O'Brien,,F,C,26,Yes,Yes,No,U,OH - Delaware - 2016,,2012,,
7193,Marueen,O'Brien Shelton,,F,C,26,Yes,Not Sure,No,,TX - Wichita - 2018,2010,2014,,
4302,Michael,O'Dell,,M,C,10,Yes,Yes,No,U,AL - 9th Circuit - 2016,1996,2010,,switched from Democratic to Republican affiliation in 2013
6346,Donald,O'Geen,,M,C,26,Yes,Not Sure,No,,NY - Wyoming - 2018,2011,2014,,
6993,Kim,Ogg,,F,C,10,No,Yes,No,Yes,TX - Harris - 2016,,,,
7690,Beau,Oglesby,,M,C,26,Yes,Yes,No,,MD - Worcester  - 2018,,2014,,
5253,Beau,Oglesby,,M,C,26,Yes,Not Sure,No,,MA - Worcester (Middle) - 2018,,2014,,
5069,Jennifer,O'Hare,,F,C,26,Yes,Not Sure,No,,KS - Lincoln - 2016,,,,
7652,Patrick,O'Keefe,,M,C,10,No,Yes,No,No,MI - Ingham - 2016,,,,
5254,Michael,O'Keefe,,M,C,26,Yes,Not Sure,No,,MA - Cape & Islands - 2018,,2014,,
5007,Gary,Oldenburger,,M,C,10,Yes,Not Sure,No,,IA - Wapello - 2018,,2014,,
7551,David,O'Leary,,M,C,10,Yes,Yes,No,U,WI - Rock - 2016,,2012,,
5271,Joseph,O'Leary,,M,C,26,Yes,Yes,No,U,MI - Baraga - 2016,2001,2012,,
6994,Lloyd,Oliver,,M,C,10,No,Yes,No,No,TX - Harris - 2016,,,,
5567,Russell,Oliver,,M,C,26,Yes,Not Sure,No,,MO - Stoddard - 2018,,2014,,
5457,Akillie Malone,Oliver,,F,AA,10,Yes,Not Sure,No,,MS - District 21 - 2019,2011,2015,,
4309,Lynniece,Olive-Washington,,F,AA,10,No,Yes,No,Yes,AL - 10th Circuit (Bessemer Division) - 2016,,,,
7359,Eric,Olsen,,M,C,26,Yes,Not Sure,No,,VA - Stafford - 2019,,2015,,
7217,Michael,Olsen,,M,C,26,Yes,Not Sure,No,,UT - Emery - 2018,,2014,,
7870,James,Olson,,M,C,19,No,Yes,No,,SD - Lawrence - 2016,,,,
7653,John H.,Olson,,M,C,26,No,Yes,No,Yes,ID - Bear Lake - 2016,,,,
6428,Lonnie,Olson,,M,C,19,Yes,Not Sure,No,,ND - Ramsey - 2018,1991,2014,,
5425,Danielle,Olson,,F,C,19,Yes,Not Sure,No,,MN - Swift - 2018,,2014,,
6469,Michael,O'Malley,,M,C,10,No,Yes,No,Yes,OH - Cuyahoga - 2016,,,,http://www.cleveland.com/metro/index.ssf/2015/11/tamir_rice_supporters_deliver.html http://www.cleveland.com/metro/index.ssf/2015/12/democratic_ward_leaders_recomm.html
4401,Nancy,O'Malley,,F,C,19,Yes,Not Sure,No,,CA - Alameda - 2018,2009,2014,,"Appointed in 2009, elected since."
6379,James Roderick,O'Neill,,M,C,26,Yes,Not Sure,No,,NC - District 21 - 2018,,2014,,
5047,Steven,Opat,,M,C,10,Yes,No,No,,KS - Geary - 2016,,,,
7565,Susan L.,Opper,,F,C,26,Yes,Yes,Yes,U,WI - Waukesha - 2016,,2012,,
6470,Kelly,Ormsby,,M,C,26,Yes,Yes,No,U,OH - Darke - 2016,,2012,,
5431,Pete,Orput,,M,C,19,Yes,Not Sure,No,,MN - Washington - 2018,,2014,,
6733,Kenneth,Orrock,,M,C,26,Yes,Yes,No,No,SD - Bennett - 2016,,2012,,
6903,Keith,Orsburn,,M,C,26,No,Yes,No,No,TX - 235th Judicial District - 2016,,,,
7654,Peter,Ortega,,M,H,26,No,Yes,No,U,NM - District 13 - 2016,,,,
4987,Alan,Ostergren,,M,C,26,Yes,Not Sure,No,,IA - Muscatine - 2018,,2014,,
5404,Mark,Ostrem,,M,C,19,Yes,Not Sure,No,,MN - Olmsted - 2018,,2014,,
7738,Rory,O'Sullivan,,F,C,26,No,Yes,No,No,WI - Saint Croix - 2016,,,,
6511,Kenneth,Oswalt,,M,C,26,Yes,No,No,,OH - Licking - 2016,,2012,,
4413,Gilbert,Otero,,M,H,19,Yes,Not Sure,No,,CA - Imperial - 2018,1994,2014,,
7655,John,Ours,,M,Not Sure,26,No,Yes,No,Yes,WV - Grant - 2016,,,,
6641,Daniel,Ousley,,M,C,10,Yes,No,No,,OR - Wheeler - 2016,2008,2012,,Oregon nonpartisan DA elections are final in the May primary; http://www.bendbulletin.com/localstate/4091472-151/flaherty-to-run-for-da-in-lake
6995,Morris,Overstreet,,M,AA,10,No,Yes,No,No,TX - Harris - 2016,,,,
5178,Carrie,Ovey-Wiggins,,F,C,10,Yes,Not Sure,Yes,,KY - 56th Circuit - 2018,2015,,,
5108,Tabitha,Owen,,F,C,26,Yes,Yes,No,U,KS - Smith - 2016,,,,
4804,James,Owens,,M,C,10,Yes,Yes,No,U,IL - Stark - 2016,2010,2012,,
4698,Evan,Owens,,M,C,10,Yes,Yes,NS,Yes,IL - Franklin - 2016,2010,2012,,
4431,R. Scott,Owens,,M,C,19,Yes,Not Sure,No,,CA - Placer - 2018,2011,2014,,
4642,Keisha,Oxendine Stutzke,,F,C,10,Yes,Yes,No,U,ID - Shoshone - 2016,,2012,,
7508,Ismael,Ozanne,,M,AA,10,Yes,Yes,No,Yes,WI - Dane - 2016,2010,2012,,
5610,Kirsten,Pabst,,F,C,10,Yes,Not Sure,No,,MT - Missoula - 2018,,2014,,
4985,John,Pabst,,M,C,26,Yes,Not Sure,No,,IA - Monroe - 2018,,2014,,
6484,Daniel,Padden,,M,C,26,Yes,No,No,,OH - Guernsey - 2016,,2012,,
5755,Jennifer,Padgett,,F,C,10,Yes,Yes,No,No,NM - District 1 - 2016,,2012,,http://www.santafenewmexican.com/news/local_news/gov-appoints-one-of-her-former-prosecutors-as-da/article_1fc01658-ae4e-11e5-ad2e-cbc6bbc6bc49.html
4615,Daniel,Page,,M,C,26,No,Yes,No,Yes,ID - Elmore - 2016,,,,
6779,Zack,Pahike,,M,Not Sure,26,Yes,Yes,Yes,U,SD - Mellette - 2016,2015,,,
6794,Alvin,Pahlke,,M,C,26,Yes,Yes,No,U,SD - Tripp - 2016,,2012,,
6793,Alvin,Pahlke,,M,C,26,Yes,No,Yes,,SD - Todd - 2016,,2012,,Contract with Tripp County for State's Attorney (Appointed by Commissioner)
4632,Zachary,Pall,,M,C,19,Yes,Yes,No,U,ID - Lewis - 2016,,2012,,
7855,Allison,Palmer,,F,C,26,Yes,Yes,No,,TX - Tom Green - 2016,,2012,,
6889,Allison,Palmer,,F,C,26,Yes,Yes,No,Yes,TX - 51st Judicial District - 2016,,2012,,
5351,Anthony,Palumbo,,M,C,19,Yes,Not Sure,No,,MN - Anoka - 2018,,2014,,
5299,Nichol,Palumbo,,M,C,10,Yes,Not Sure,No,,MI - Iosco - 2016,2013,2012,,
7450,F. Cody,"Pancake, III",,M,C,26,No,Yes,No,U,WV - Mineral - 2016,,,,
7536,Greg,Parker,,M,C,26,Yes,Yes,No,U,WI - Menominee-Shawano - 2016,,2012,,
7471,Michael,Parker,,M,C,10,Yes,Yes,No,U,WV - Randolph - 2016,,2012,,
5585,John,Parker,,M,C,10,Yes,Not Sure,No,,MT - Cascade - 2018,,2014,,
5505,Brian,Parker,,M,C,10,Yes,Not Sure,No,,MO - Iron - 2018,2011,2014,,
6752,Craig,Parkhurst,,M,C,26,Yes,Yes,No,U,SD - Douglas - 2016,,2012,,
5075,Torrance,Parkins,,M,C,26,Yes,Not Sure,No,,KS - McPherson - 2016,,,,
5494,Robert,Parks,,M,C,26,Yes,Not Sure,No,,MO - Franklin - 2018,1999,2014,,
5088,Jason,Parks,,M,C,26,Yes,Yes,No,U,KS - Ottawa - 2016,,,,
5496,David,Parman,,M,C,10,Yes,Not Sure,No,,MO - Gentry - 2018,2015,2014,,
7277,Nancy Grace,Parr,,F,C,26,Yes,Not Sure,No,,VA - Chesapeake City - 2017,,2013,,
6857,Jarvis,Parsons,,M,AA,26,Yes,Yes,No,,TX - 85th Judicial District - 2016,,2012,,
4975,Adam,Parsons,,M,C,26,Yes,Not Sure,No,,IA - Louisa - 2018,,2014,,
4970,Phil,Parsons,,M,C,10,Yes,Not Sure,No,,IA - Jones - 2018,,2014,,
5700,David,Partsch,,M,C,26,Yes,Not Sure,No,,NE - Otoe - 2018,,2014,,
6714,David,Pascoe,,M,C,10,Yes,Yes,No,U,SC - 1st Circuit - 2016,,2012,,
5621,Ralph,Patch,,M,C,19,Yes,Not Sure,No,,MT - Roosevelt - 2018,,2014,,
6620,Robert,Patridge,,M,C,19,Yes,Not Sure,No,,OR - Klamath - 2018,,2014,,Oregon nonpartisan DA elections are final in the May primary
5667,Tom,Patterson,,M,C,26,Yes,Not Sure,No,,NE - Furnas - 2018,,2014,,
5497,J. Daniel,Patterson,,M,C,26,Yes,Not Sure,No,,MO - Greene - 2018,,2014,,
5250,Scott,Patterson,,M,C,10,Yes,Not Sure,No,,MD - Talbot - 2018,,2014,,
4577,Leigh,Patterson,,F,C,26,Yes,Yes,No,U,GA - Rome - 2016,2002,2012,,
4553,Darius,Pattillo,,M,AA,10,No,Yes,No,Yes,GA - Flint - 2016,,,,interesting analysis of the election http://mcdonoughgalawyer.com/blog/2775031/Democrats-Have-Edge-in-Open-Race-for-District-Attorney/1493340; Darius Pattillo running http://www.henryherald.com/news/pattillo-to-try-again-for-henry-county-district-attorney-seat/article_fce6c9b4-8d48-5fcc-891a-daddc368ff79.html?utm_medium=social&utm_source=facebook&utm_campaign=user-share
7353,Brian,Patton,,M,C,10,Yes,Not Sure,No,,VA - Russell - 2019,,2015,,
6882,Rachel,Patton,,F,C,26,Yes,Yes,No,No,TX - 2nd Judicial District - 2016,,2012,,
4928,Dave,Patton,,M,C,26,Yes,Not Sure,No,,IA - Buena Vista - 2018,,2014,,
4633,E. Scott,Paul,,M,C,26,Yes,Yes,No,U,ID - Lincoln - 2016,,2012,,
7381,Emma,Paulsen,,F,C,26,No,No,No,,WA - Ferry - 2018,,2014,,Died in 2015: http://www.omakchronicle.com/news/2015/jul/24/ferry-county-prosecuter-dies/
5185,James,Paxton,,M,C,10,Yes,Not Sure,No,,LA - 6th District - 2020,2008,2014,,
7656,E. Dorphine,Payne,,F,AA,10,No,Yes,No,No,MI - Kalamazoo - 2016,,,,
4598,Doug,Payne,,M,C,19,No,No,No,,ID - Benewah - 2016,,2012,,
7695,Gary ,Pearlmutter,,M,C,10,No,Yes,No,No,AZ - Coconino - 2016,,,,
4616,Vic,Pearson,,M,C,26,Yes,Yes,No,Yes,ID - Franklin - 2016,2012,2012,,
7153,Dee Hudson,Peavy,,F,C,26,Yes,Yes,No,Yes,TX - 90th Judicial District - 2016,,2012,,
6711,John,Peck,,M,C,10,Yes,Not Sure,No,,PA - Westmoreland - 2017,,2013,,
7778,Charles,Peckham,,M,C,26,No,Yes,No,,KS - Rawlins - 2016,,,,
4837,Robert,Pell,,M,C,26,Yes,Not Sure,No,,IN - Clay - 2018,,2014,,
7510,Raymond,Pelrine,,M,C,26,Yes,Yes,No,No,WI - Door - 2016,,2012,,
7657,Kayla,Pelter,,F,C,10,No,Yes,No,U,MI - Mackinac - 2016,,,,
7658,Matt,Pember,,M,C,26,No,Yes,No,Yes,ID - Gooding - 2016,,,,
4606,Matthew,Pember,,M,C,26,Yes,No,Yes,,ID - Camas - 2016,,,,"County Clerk said there hasn't been an elected official in ""some time""- they are usually contracted "
6841,Rene,Pena,,M,H,10,Yes,Yes,No,Yes,TX - 81st Judicial District - 2016,,2012,,
6785,Shane,Penfield,,M,C,26,Yes,Yes,No,U,SD - Perkins - 2016,,2012,,
4534,Penny,Penn,,F,C,26,Yes,Yes,No,U,GA - Bell-Forsyth - 2016,,2012,,
4731,John,Pepmeyer,,M,C,10,Yes,Yes,No,No,IL - Knox - 2016,,2012,,
5762,Edmund,Perea,,M,H,10,No,Yes,No,No,NM - District 2 - 2016,,,,
7804,Patrick,Perfetti,,M,C,26,No,Yes,No,U,NY - Cortland - 2016,,,,
4737,Michael,Perillo,,M,C,10,No,Yes,No,No,IL - Lake - 2016,,,,
6624,Patricia,Perlow,,F,C,19,Yes,Yes,Yes,Yes,OR - Lane - 2016,2015,,,Oregon nonpartisan DA elections are final in the May primary
5304,Michael,Perrault,,M,C,26,Yes,Yes,No,U,MI - Kalkaska - 2016,2012,2012,,"http://wrongfulconvictionsblog.org/category/prosecutorial-conduct-good-and-bad/page/5/ Finally, a new prosecutor, Michael Perreault, was elected in 2012, and to his great credit, he readily agreed to DNA testing when we and the Center on Wrongful Convictions approached him. The testing was performed in 2013, and it proved that all of the male DNA, including the stain on the shirt, came from the same man. A CODIS search quickly identified that man as Jason Ryan, who had been in the pool of original suspects in 1996. Ryan was finally arrested last December."
5200,Scott,Perrilloux,,M,C,26,Yes,Not Sure,No,,LA - 21st District - 2020,1996,2014,,
5601,Heather,Perry,,F,C,26,Yes,Not Sure,No,,MT - Judith Basin - 2018,,2014,,
4912,Michael,Perry,,M,C,26,Yes,Not Sure,No,,IN - Warrick - 2018,,2014,,
4529,Richard,Perryman,,M,C,26,Yes,Yes,No,,GA - Alapaha - 2016,,2012,,https://www.facebook.com/Dick-Perryman-for-Alapaha-Judicial-Circuit-District-Attorney-204984272927823/info/?tab=page_info
5358,Thomas,Pertler,,M,C,19,Yes,Not Sure,No,,MN - Carlton - 2018,,2014,,
6531,James,Peters,,M,C,10,Yes,Yes,No,U,OH - Monroe - 2016,,2012,,
5329,Kimdon,Peters,,M,Not Sure,26,No,No,No,,MI - Oakland - 2016,,,,
5390,Glen,Petersen,,M,C,19,Yes,Not Sure,No,,MN - Lincoln - 2018,,2014,,
4641,Ryan,Petersen,,M,C,26,Yes,Yes,No,Yes,ID - Power - 2016,,2012,,
7512,James,Peterson,,M,C,26,Yes,No,No,,WI - Dunn - 2016,,2012,,
6405,Travis Scott,Peterson,,M,C,19,Yes,Not Sure,No,,ND - Eddy - 2018,,2014,,
4407,Mark,Peterson,,M,C,19,Yes,Not Sure,No,,CA - Contra Costa - 2018,2011,2014,,
4996,Becky,Petig,,F,C,10,Yes,Not Sure,No,,IA - Poweshiek - 2018,,2014,,
7326,Mary,Pettitt,,F,C,26,Yes,Not Sure,No,,VA - Montgomery - 2019,,2015,,
4671,Christopher,Pfannkuche,,M,C,26,No,Yes,No,U,IL - Cook - 2016,,,,
7172,Maura,Phelan,,F,Not Sure,26,No,Yes,No,Yes,TX - 53rd Judicial District - 2016,,,,Won Primary http://traviscountyclerk.org/eclerk/content/images/election_results/2016.03.01/Final/20160301repcume.pdf
5032,Christopher,Phelan,,M,C,26,Yes,Yes,No,U,KS - Coffey - 2016,,,,
7310,Georgette,Phillips,,F,C,26,Yes,Not Sure,No,,VA - Isle of Wight - 2019,,2015,,
6562,David,Phillips,,M,C,26,Yes,Yes,No,U,OH - Union - 2016,,2012,,
7055,Logan,Pickett,,M,C,26,Yes,Yes,No,Yes,TX - 253rd Judicial District - 2016,,2012,,
5724,Michael,Pieper,,M,C,26,Yes,Not Sure,No,,NE - Wayne - 2018,,2012,,
6451,Edwin,Pierce,,M,C,26,Yes,Yes,No,U,OH - Auglaize - 2016,,2012,,
5669,Philip,Pierce,,M,C,26,Yes,Not Sure,No,,NE - Garden - 2018,,2014,,
4349,Jason,Pierce,,M,C,26,No,Yes,No,U,AL - 38th Circuit - 2016,,,,
4409,Vern ,Pierson,,M,C,19,Yes,Not Sure,No,,CA - El Dorado - 2018,2007,2014,,
6700,Michael,Pieuch,,M,C,39,Yes,Not Sure,No,,PA - Snyder - 2019,,2015,,
5067,Dale,Pike,,M,C,26,Yes,Yes,No,U,KS - Lane - 2016,,,,
6413,Amy,Pikovsky,,F,C,19,Yes,Not Sure,Yes,,ND - Hettinger - 2018,2015,2014,,
6435,Amy,Pilovsky,,F,C,19,Yes,Not Sure,No,,ND - Sioux - 2018,,2014,,
6810,Neal,Pinkston,,M,C,26,Yes,Not Sure,No,,TN - District 11 - 2022,,2014,,"August is final election for TN District Attorneys, not November"
